SITIO,DBO_mg/L,DQO_mg/L,SST_mg/L,COLI_FEC_NMP_100mL,E_COLI_NMP_100mL,OD_PORC,TOX_D_48_UT,TOX_V_15_UT
AREA DE PROTECCION DE FLORA Y FAUNA CUATRO CIENEGAS  6,2.0,10.0,22.537499999999998,2359.0,3.0,94.7,1.0,1.0
MANANTIAL ZACUALPAN,2.0,10.0,10.0,161.0,88.20833333333333,86.2,1.0,1.0
EL CHICAL,22.3,25.79,107.8,24196.0,1785.0,96.1,1.0,1.0
PUENTE PUEBLO JUAREZ,2.0,18.450416666666666,80.7,15531.0,305.0,98.1,1.0,1.0
DREN ASMOLES,9.4,14.21,100.8,24196.0,309.0,79.9,1.0,1.0
AGUAS ARRIBA PLANTA DE TRATAMIENTO CIAPACOV,2.0,23.41,36.9,24196.0,24196.0,97.4,1.0,1.0
LA CUMBRE,2.0,26.75,10.0,24196.0,185.0,108.5,1.0,1.0
A.P. EL NARANJAL,2.0,10.0,10.0,203.0,189.0,86.1,1.0,1.0
A.P OBRA DE TOMA LA LIMA NUEVO NARANJAL,2.0,10.0,11.2,3076.0,1182.0,87.6,1.0,1.0
AGUAS ABAJO COLONIA RUIZ CORTINEZ,7.8,13.38,110.97083333333332,15531.0,934.0,96.4,1.0,1.0
PUENTE PERIQUILLOS,5.9,13.38,126.27708333333334,17329.0,3130.0,94.0,1.0,1.0
DERIVADORA JALA 1,2.0,22.538750000000004,22.779166666666665,9804.0,1984.875,96.0,1.0,1.0
AGUAS ARRIBA DEL POBLADO PEÑA COLORADA,2.0,19.035416666666666,10.0,5172.0,295.0,111.7,1.0,1.0
AGUAS ABAJO DEL POBLADO PEÑA COLORADA,2.0,12.54,19.0,6123.916666666667,318.0,108.9,1.0,1.0
RIO PIAXTLA 6,2.0,10.0,10.0,3.0,3.0,100.3,1.0,1.0
EL SALTO - DURANGO,2.0,18.39,10.0,25492.197916666668,24196.0,90.6,1.0,1.0
RIO NOMBRE DE DIOS,2.0,10.0,10.0,17329.0,14136.0,84.3,1.0,1.0
"BIO PAPPEL PACKAGING, S.A. DE C.V. (ANTES EMPAQUES DE CARTON TITAN, S.A. DE C.V. FUSIONANTE DE EMPAQUES DEL NORTE, S.A. DE C.V.) (AGUAS ABAJO)",12.0,29.749166666666667,48.0,880.0,359.0,72.9,1.0,1.0
DERIVADORA FRANCISCO VILLA,19.5,36.21,22.5,2143.0,771.0,141.4,1.0,1.0
PUENTE LOS ÍDOLOS,2.0,10.0,20.6,24196.0,24196.0,93.6,1.0,1.0
RH12-1 LERMA,12.069166666666666,32.64,52.0,2400.0,460.0,53.0,1.0,1.0
RIO LERMA 3,47.28,70.08,56.0,2400.0,1100.0,39.5,1.0,1.0
PUENTE CARRETERA TOLUCA-PALMILLAS (CORTINA PRESA JOSE ANTONIO ALZATE AGUAS ABAJO),46.2,70.56,68.0,2400.0,460.0,10.7,1.0,1.0
RIO LERMA 67,45.24,74.88,52.0,4475.0,2400.0,25.7,1.0,1.0
RIO LERMA 65,30.3,75.36,112.0,2400.0,1100.0,23.5,1.0,1.0
IXTLAHUACA (RANCHO DE GANADO LECHERO),17.2,54.51,50.77291666666667,24196.0,19605.833333333332,58.9,1.0,1.0
RIO LERMA 5,10.013333333333334,51.36,39.28333333333333,1100.0,460.0,10.0,1.0,1.0
RIO LERMA 7,40.2,55.68,68.0,2400.0,1163.6666666666667,10.0,1.0,1.0
ATLACOMULCO,7.2,28.538333333333338,43.1,6131.0,5172.0,36.6,1.0,1.0
SALIDA MANIANTAL AGUA ESCONDIDA EN CANAL HECTOR MARTINEZ DE MEZA,15.33,27.36,20.0,1741.4166666666667,7.0,53.0,1.0,1.0
RIO LERMA 11,13.74,24.13,34.0,120.0,120.0,47.1,1.0,1.0
PUENTE SOLIS(DIF),14.22,30.16,80.0,1592.0,9.0,59.7,1.0,1.0
RIO LERMA 9,45.72,70.99,62.0,2400.0,240.0,49.2,1.0,1.0
RM6 AGUAS ARRIBA DE LA PRESA SAN ILDEFONSO,4.72,15.05,62.31666666666666,9362.416666666666,1431.7916666666667,96.4,1.0,1.0
CANAL TEMASCATIO,2.0,69.03,34.5,24196.0,24196.0,14.7,1.0,1.0
RIO LERMA 31,12.3,72.97,44.9,24000.364583333332,24196.0,31.5,1.0,1.0
GUANAJUATO,2.0,24.24,10.0,24196.0,24196.0,55.1,1.0,1.0
PENJAMO,10.3,66.82,86.0,12230.0,4570.0,47.2,1.0,1.0
RIO LERMA 17,2.0,96.72,304.4,15530.0,13330.0,30.2,1.0,1.0
RIO LERMA 35,9.9,28.29,130.5,3255.0,794.0,46.2,1.0,1.0
RIO LERMA 36,8.4,36.13,99.4,17329.0,9804.0,40.7,1.0,1.0
ACAMBARO (PUENTE FERROCARIL),2.0,33.86170833333333,30.5,15531.0,12997.0,42.3,1.0,1.0
PUENTE FFCC ACAMBARO,8.8,12.66,107.6,24196.0,24196.0,63.9,1.0,1.0
RIO LERMA 34 (AGUA CALIENTE 1),2.0,10.0,13.5,24196.0,24196.0,68.2,1.0,1.0
RIO LERMA 15,2.0,22.745,16.1,2481.0,41.0,152.2,1.0,1.0
RIO LERMA 37,7.8,19.14,25.9375,9804.0,3076.0,53.0,1.0,1.0
EJIDO DE LA ANGOSTURA,13.3,31.44,60.0,23691.947916666668,24196.0,56.4,1.0,1.0
RIO LERMA 45,8.2,31.19066666666667,72.2,24196.0,15531.0,48.2,1.0,1.0
ARMADILLO,8.2,17.47,37.3,8238.458333333334,1323.375,60.1,1.0,1.0
RIO LERMA 24,8.1,16.64,76.1,24196.0,3873.0,27.2,1.0,1.0
SANTA JULIA,12.4,28.42,60.19583333333333,7030.0,1990.0,43.5,1.0,1.0
AF-6 RIO COLORADO,2.0,10.0,10.0,439.0,292.0,83.3,1.0,1.0
RIO PAPAGAYO 5,2.0,28.29,346.8,24000.0,18248.25,55.0,1.0,1.0
PUENTE SAN JERONIMO,2.0,42.095000000000006,51.0,24000.0,24000.0,71.2,1.0,1.0
ZIRANDARO,2.0,52.04,178.0,24000.0,24000.0,54.64166666666667,1.0,1.0
PUENTE CIUDAD ALTAMIRANO,2.0,15.79,22.0,24000.0,24000.0,81.3,1.0,1.0
PUENTE MIGUEL ALEMAN (COYUCA DE CATALAN),2.0,13.71,30.0,24000.0,24000.0,79.7,1.0,1.0
DESEMBOCADURA RIO SANTA CATARINA 1,2.29,45.38,26.0,230.0,90.0,47.6,1.0,1.0
DESEMBOCADURA RIO SANTA CATARINA 2,2.57,48.71,212.0,3786.4583333333335,430.0,39.9,1.0,1.0
RÍO ATOYAC-A,2.0,31.21,48.0,24000.0,24000.0,68.1,1.0,1.0
RÍO ATOYAC-B,3.6216666666666666,40.38,53.0,24000.0,24000.0,70.3,1.0,1.0
"SALMITEX, S.A. DE C.V. (AGUAS ABAJO)",19.56,40.94,12.0,2400.0,460.0,44.3,1.0,1.0
"PILGRIM´S PRIDE, S.A. DE C.V. AGUAS ARRIBA RIO TEPEJI",12.72,17.14,26.0,460.0,460.0,67.33749999999999,1.0,1.0
PISCICOLA TEZONTEPEC DE ALDAMA (RT-2A),15.57,30.01,10.0,2400.0,1100.0,61.0,1.0,1.0
RH17 AGUAS ARRIBA DE LA DESCARGA DEL GEISER,4.2,47.67,11.2,24196.0,11199.0,68.26458333333333,1.0,1.0
RH26-3 PANUCO,24.6,34.27,16.0,2400.0,2400.0,67.3,1.0,1.0
RH26-7 PANUCO,46.68,61.88,38.0,2400.0,1278.5833333333333,74.9,1.0,1.0
RIO TULA (PUENTE DE FIERRO),11.1,22.26,26.0,240.0,240.0,60.1,1.0,1.0
PUENTE DE LA CD. DE IXMIQUILPAN (RT-4),13.05,25.17,16.0,460.0,460.0,72.9,1.0,1.0
SOLEDAD DE COYUL,3.92,10.0,22.0,3.0,3.0,107.4,1.0,1.0
PALO VERDE,3.94,10.0,16.0,3.0,3.0,103.2,1.0,1.0
HUATEPANGO,2.15,10.0,18.0,52.0,41.0,116.3,1.0,1.0
BOCA DEL RIO,4.92,10.0,10.0,3.0,3.0,93.5,1.0,1.0
CAÑITAS,4.36,10.0,10.0,20.0,10.0,106.1,1.0,1.0
TERMOELECTRICA P. ELIAS CALLES  DESCARGA AL BALSAS,2.0,29.4425,10.0,280.0,210.0,65.3,1.0,1.0
RIO BALSAS PUENTE IGNACIO CHAVEZ,2.0,11.7,14.2,10462.0,262.0,75.2,1.0,1.0
AGUAS ARRIBA OBRA DE TOMA,2.0,10.0,10.0,25298.166666666668,9804.0,70.36458333333333,1.0,1.0
RIO BALSAS CORRIENTE IZQ PUENTE,2.0,45.79,10.0,24000.0,4600.0,62.2,1.0,1.0
RIO BALSAS 5,2.0,41.21,10.0,230.0,30.0,65.8,1.0,1.0
RIO BALSAS 7,2.0,39.13,10.0,24000.0,11000.0,65.1,1.0,1.0
RIO BALSAS 8,2.0,24.54,10.0,11000.0,2100.0,65.9,1.0,1.0
RIO BALSAS 11,13.97,26.21,10.0,90.0,3.0,50.1,1.0,1.0
RIO BALSAS 12,2.0,29.96,10.0,40.0,3.0,55.1,1.0,1.0
RIO BALSAS 13,2.0,27.04,10.0,230.0,90.0,57.7,1.0,1.0
RIO BALSAS 14,2.0,28.29,10.0,2752.9583333333335,40.0,52.7,1.0,1.0
RIO BALSAS 15,2.0,28.00708333333333,10.0,230.0,132.5,52.8,1.0,1.0
RIO BALSAS 16,2.0,16.63,10.0,230.0,40.0,57.3,1.0,1.0
RIO BALSAS 17,2.0,19.96,10.0,230.0,90.0,50.3,1.0,1.0
RIO BALSAS 18,2.0,18.29,10.0,430.0,230.0,52.9,1.0,1.0
RIO BALSAS 19,2.0,29.96,10.0,4600.0,2400.0,66.5,1.0,1.0
RIO BALSAS 21,2.0,32.04,10.0,40.0,17.291666666666668,66.7,1.0,1.0
RIO BALSAS 22,2.0,34.54,10.0,1094.5833333333333,90.0,68.3,1.0,1.0
RIO BALSAS 6,2.0,28.71,10.0,930.0,430.0,60.4,1.0,1.0
RIO BALSAS 4,2.0,31.994583333333328,17.595833333333335,390.0,230.0,57.7,1.0,1.0
RIO BALSAS CORRIENTE IZQUIERDA - ALBATROS,2.0,43.29,10.0,24000.0,24000.0,64.2,1.0,1.0
RIO LERMA 18,11.1,42.03,20.1,5172.0,199.0,33.6,1.0,1.0
RIO DUERO 2,14.3,18.39,27.4,24196.0,12033.0,39.4,1.0,1.0
RIO LERMA 56,6.117916666666666,56.31,300.0,20980.0,8200.0,58.6,1.0,1.0
RIO LERMA 57,25.4,53.23,305.0,25061.5,19040.0,55.3,1.0,1.0
RIO LERMA 58,17.4,68.87,80.3,17329.0,15531.0,64.88125000000001,1.0,1.0
RIO LERMA 59,15.4,48.62,75.6,12590.0,9600.0,50.2,1.0,1.0
AGUA ABAJO DE LA PIEDAD (CASETA DE COBRO),12.0,48.51,59.050000000000004,24196.0,24196.0,16.3,1.0,1.0
RIO LERMA 62,17.4,37.33,10.1,14136.0,2187.0,83.4,1.0,1.0
RIO LERMA 61,18.1,21.74,30.3,5794.0,373.0,82.2,1.0,1.0
RIO COAHUAYANA SAN VICENTE,15.7,19.23,262.3,15390.0,1600.0,82.0,1.0,1.0
RIO COAHUAYANA 3,15.2,64.77,323.7,17930.0,2560.0,90.53333333333335,1.0,1.0
RODILLA DEL DIABLO,2.0,10.0,10.0,1467.0,813.0,101.8,1.0,1.0
LA PASTORIA (CUPATITZIO),2.0,10.0,10.0,578.0,63.0,101.6,1.0,1.0
RIO LERMA 49,23.5,41.44,119.8,14136.0,8664.0,41.1,1.0,1.0
RIO LERMA 47,23.7,51.51,67.9,24196.0,6131.0,71.0,1.0,1.0
RIO LERMA 22,15.7,21.84,73.7,24196.0,24196.0,65.6,1.0,1.0
RIO LERMA 46,7.042291666666666,35.18,55.62291666666666,24196.0,14136.0,67.56041666666665,1.0,1.0
RIO LERMA 38,11.4,111.38,243.4,32550.0,14210.0,49.3,1.0,1.0
LA MINTZITA 2,2.0,10.0,10.0,98.0,51.0,71.7,1.0,1.0
MORELIA  (A) AGUAS ABAJO,21.8,55.95,59.04999999999999,24196.0,24196.0,41.4,1.0,1.0
RIO LERMA 12,6.96,22.9,76.2,24196.0,24196.0,79.0,1.0,1.0
PUENTE TUNGAREO,9.48,11.87,70.2,24196.0,24196.0,79.2,1.0,1.0
RIO LERMA 10,7.84,10.18,65.5,6867.0,1250.0,83.1,1.0,1.0
RIO LERMA 70,8.0,12.72,38.3,15531.0,512.0,97.7,1.0,1.0
RH12-2 LERMA,8.6,55.62,74.3,24196.0,15531.0,50.5,1.0,1.0
RIO AMECA 7 (RIO AMECA AGUAS ARRIBA DE AMATLAN DE CAÑAS),2.0,10.0,26.875,1523.0,216.0,103.0,1.0,1.0
RIO AMECA 9 (RIO AMECA AGUAS ABAJO DE AMATLAN DE CAÑAS),3.6891666666666665,10.0,37.4,1650.0,160.0,113.4,1.0,1.0
RH12-10 LERMA (RIO GRANDE SANTIAGO/ LAS YEGUAS),2.0,10.0,16.9,24196.0,131.0,73.6,1.0,1.0
RIO GRANDE DE SANTIAGO 22(RIO GRANDE DE SANTIAGO PRESA SAN RAFAEL),2.0,10.0,10.0,4615.375,119.0,72.0,1.0,1.0
RIO GRANDE DE SANTIAGO 21 (AGUAMILPA),2.0,10.0,28.6,24196.0,278.0,53.8,1.0,1.0
EL VENADO,2.0,16.310833333333335,76.4125,4352.0,489.0,100.9,1.0,1.0
RIO SAN PEDRO 16,8.164166666666667,36.21,17.2,2489.0,62.0,101.0,1.0,1.0
DESP. DE LA DESCARGA MUNICIPAL RUIZ,2.0,10.0,46.9,3654.0,41.0,106.1,1.0,1.0
RIO SAN PEDRO 19,2.0,10.0,35.7,1236.0,31.0,107.4,1.0,1.0
VADO DE SAN PEDRO,2.0,10.0,42.7,7076.708333333333,1287.875,103.6,1.0,1.0
RIO SAN PEDRO 17,7.4,13.44,150.6,15650.0,1550.0,88.6,1.0,1.0
TUXPAN,6.4,14.28,243.0,19560.0,2500.0,79.6125,1.0,1.0
RH11-1 PRESIDIO-SAN PEDRO ( LA BATANGA),4.454166666666667,10.0,24.4,5172.0,3.0,86.93333333333334,1.0,1.0
RIO SAN PEDRO 14 ( EMBARCADERO LA BATANGA),2.0,10.0,24.1,14136.0,41.0,64.0,1.0,1.0
MEXCALTITAN (EMBARCADERO),2.16,12.6,39.7,2613.0,171.0,71.7,1.0,1.0
MARISMAS NACIONALES 5,2.0,10.0,23.8,9804.0,31.0,65.2,1.0,1.0
RIO SAN PEDRO 13,2.0,10.0,28.5,8164.0,41.0,58.7,1.0,1.0
RIO GRANDE DE SANTIAGO 36 (VILLA JUAREZ),2.0,10.0,46.7,6131.0,867.1666666666666,92.8,1.0,1.0
RIO GRANDE DE SANTIAGO 34 (PUERTA DE MANGOS),10.4,13.44,32.0,9208.0,987.0,87.9,1.0,1.0
RIO GRANDE DE SANTIAGO 32 (SOBRE EL PUENTE DE LA PRESA SANTIAGO),4.08,10.0,25.0,8664.0,2400.0,90.1,1.0,1.0
RIO GRANDE DE SANTIAGO 30,14.7,16.8,35.9,15531.0,6867.0,91.9,1.0,1.0
RIO GRANDE DE SANTIAGO 28,2.0,10.0,17.7,17329.0,5172.0,79.4,1.0,1.0
EL JILEÑO,11.0,13.44,16.6,10462.0,3076.0,84.8,1.0,1.0
RIO GRANDE DE SANTIAGO 37 (BOCA DEL ASADERO),18.3,20.16,33.5,6488.0,315.0,68.5,1.0,1.0
GAVIOTAS (LAS PALMAS),9.2,10.0,249.4,17329.0,1029.0,98.9,1.0,1.0
RIO AMECA 8 (RIO AMECA SAN JUAN DE ABAJO),9.791041666666667,11.65,110.88333333333333,57940.0,8690.0,101.2,1.0,1.0
RIO AMECA 6 (RIO AMECA SAN JOSE DEL VALLE,8.7,10.0,130.1,24196.0,2809.0,105.6,1.0,1.0
JARRETADERAS,8.6,10.0,125.27500000000002,61310.0,6330.0,94.2,1.0,1.0
RIO ACAPONETA TECUALA,2.0,16.8,349.4,54750.0,10710.0,87.1,1.0,1.0
RIO ACAPONETA 5,2.0,10.92,254.6,24196.0,10462.0,94.2,1.0,1.0
RIO ACAPONETA 7,2.0,10.0,20.2,6488.0,226.0,106.8,1.0,1.0
ACAPONETA (ACAPONETA),2.0,10.0,18.4,6131.0,216.0,92.55416666666667,1.0,1.0
RIO ACAPONETA 9,11.8,12.6,279.8,14136.0,262.0,99.6,1.0,1.0
RIO ACAPONETA 13,11.4,13.44,342.6,12100.0,520.0,98.3,1.0,1.0
RIO ACAPONETA 1,2.0,10.0,74.7,15531.0,5914.541666666667,56.8,1.0,1.0
"RA-19 RIO SAN FRANCISCO, ANTES DE LA CONFLUENCIA CON EL RIO ATOYAC",24.0,95.79,51.69166666666667,4600.0,2100.0,16.3,1.0,1.0
ER2 BARRANCA SAN ANTONIO AGUAS ABAJO DE COLECTOR INDUSTRIAL PUEBLA 2000,31.0,133.29,20.0,2400.0,1500.0,13.1,1.0,1.0
"RA-1 RIO ATOYAC, ANTES TLAHUAPAN (ESTACIÓN TESTIGO)",12.5,89.13,318.2,24000.0,24000.0,55.3,1.0,1.0
RIO TECOLUTLA 1,2.0,31.63,29.0,2844.3333333333335,2400.0,90.4,1.0,1.0
RIO CAZONES 1,2.0,38.71,21.766666666666666,11000.0,4600.0,70.3,1.0,1.0
LAZARO CARDENAS,2.0,39.96,10.0,11000.0,2100.0,65.6,1.0,1.0
RIO CAZONES 5,2.0,45.79,10.0,4600.0,2400.0,69.2,1.0,1.0
VILLA AVILA CAMACHO,3.17,39.02854166666666,10.0,2400.0,1500.0,61.2,1.0,1.0
RÍO ATOTONILCO,6.0,78.29,351.9,24000.0,24000.0,57.2,1.0,1.0
SANTA MARÍA CORONANGO,7.711666666666666,32.53375,14.0,24000.0,1500.0,17.6,1.0,1.0
"RA-9 RIO XOCHIAC, ANTES DE LA CONFLUENCIA CON EL RIO ATOYAC",10.0,85.79,45.0,4600.0,2100.0,47.4,1.0,1.0
ECHEVERRIA ANTES DE LA PLANTA DE TRATAMIENTO ATOYAC SUR,27.0,69.61166666666666,196.4,24000.0,24000.0,32.7,1.0,1.0
AMPLIACIÓN UNIÓN ANTORCHISTA,26.67,100.38,169.0,24000.0,24000.0,22.3,1.0,1.0
TOTIMEHUACAN,44.0,93.71,55.0,24000.0,18962.5,38.9,1.0,1.0
PUENTE SAN FRANCISCO TOTIMEHUACAN,46.0,101.21,54.8,24000.0,24000.0,33.1,1.0,1.0
ANTES DE LA CONFLUENCIA CON EL RÍO ATOYAC,20.0,73.29,10.0,4383.333333333333,2400.0,11.1,1.0,1.0
SANTA MARÍA TEXMELUCAN,2.14,34.13,42.0,24000.0,24000.0,64.5,1.0,1.0
"INFIERNILLO, ESTACION DE AFORO",2.0,10.0,27.5,15531.0,3.0,110.1,1.0,1.0
RIO AYUTLA,2.0,10.0,117.1,5172.0,455.0,117.4,1.0,1.0
RQ7 AGUAS ABAJO DE LA PRESA SAN ILDEFONSO,6.245,24.96,10.6,24196.0,3.0,65.7,1.0,1.0
JUAN SARABIA,31.98,53.79,10.0,93.0,23.0,70.1,1.0,1.0
RIO HONDO 1,24.72,38.56,14.0,9.0,4.0,72.52083333333333,1.0,1.0
CACAO,28.32,36.65,16.0,1227.5,7.0,46.4,1.0,1.0
RIO HONDO 2,29.64,36.65,12.0,496.0833333333333,20.0,19.4,1.0,1.0
LA UNION I,31.2,38.56,12.0,210.0,43.0,56.1,1.0,1.0
RIO VERDE (SALIDA DE LA CD. RIOVERDE),3.37,10.0,11.0,2400.0,1182.7083333333333,41.0,1.0,1.0
CIUDAD RIO VERDE (LA PLANTA),5.57,16.66,10.0,2400.0,1100.0,89.0,1.0,1.0
PLANTA DE TRATAMIENTO BIRMANIA (SALIDA),8.0,37.04,50.39166666666667,24000.0,24000.0,29.2,1.0,1.0
INGENIO PLAN DE AYALA S.A. DE C.V.  (AGUAS ABAJO),2.0,10.0,10.0,2400.0,2400.0,88.0,1.0,1.0
TOMA DE AGUA POTABLE (D.A.P.A.),7.528333333333333,19.96,10.0,930.0,210.0,92.9,1.0,1.0
FIDEICOMISO INGENIO PLAN DE SAN LUIS (AGUAS ABAJO),2.0,10.0,22.0,2400.0,1881.875,90.0,1.0,1.0
ESTACION HIDROMETRICA ADJUNTAS,2.0,22.04,67.0,2400.0,930.0,92.1,1.0,1.0
TAMUIN,2.0,21.3425,10.0,2400.0,2400.0,88.0,1.0,1.0
RIO CHOY (PLANTA POTABILIZADORA),2.0,21.21,12.0,750.0,430.0,81.7,1.0,1.0
ESTACION HIDROMETRICA GALLINAS,2.0,10.0,10.0,2400.0,2400.0,88.0,1.0,1.0
CIENEGAS DE TAMASOPO 1,2.0,29.13,10.0,930.0,430.0,38.7,1.0,1.0
PUENTE EL AHOGADO,2.0,27.88,10.0,2100.0,750.0,96.0,1.0,1.0
"INGENIO ALIANZA POPULAR, S.A. DE C.V. (AGUA ABAJO)",2.0,10.0,10.0,2400.0,2400.0,78.60833333333333,1.0,1.0
"CITROFRUT, S.A. DE C.V. (AGUAS ABAJO)",2.0,10.0,10.0,2400.0,2400.0,89.0,1.0,1.0
TIERRA BLANCA,2.0,10.0,10.0,2400.0,1975.0,91.0,1.0,1.0
"INGENIO SAN MIGUEL DEL NARANJO, S.A. DE C.V. (AGUAS ABAJO)",2.0,10.0,10.0,2936.0,2400.0,92.0,1.0,1.0
RIO CARRIZAL 3,2.0,18.3,37.5,24196.0,24196.0,88.9,1.0,1.0
"FRIGORIFICO Y EMPACADORA DE TABASCO, S.A. DE C.V.",2.0,10.0,53.96875,24196.0,12033.0,87.4,1.0,1.0
RIO CARRIZAL 1,2.0,10.0,15.8,4611.0,209.0,95.2,1.0,1.0
RIO SAMARIA 6,2.0,10.0,37.3,3654.0,933.0,89.5,1.0,1.0
MEZCALAPA 3,6.645833333333333,10.0,12.6,5055.0,249.0,79.4,1.0,1.0
MEZCALAPA 2,2.0,10.0,40.25416666666666,6131.0,2595.0,73.8,1.0,1.0
SAN FELIPE 1,10.45875,11.7,10.0,2243.375,393.0,10.0,1.0,1.0
RIO NARANJEÑO,2.0,10.0,30.295833333333334,4056.4166666666665,281.0,10.0,1.0,1.0
BENITO JUAREZ,2.0,12.54,10.0,5475.0,1145.0,10.0,1.0,1.0
RIO ZANAPA 3,2.0,14.28,10.4,11199.0,168.0,28.3,1.0,1.0
RIO TONALA 31,2.0,12.48,10.0,10988.833333333334,2098.0,47.6,1.0,1.0
LA VENTA,2.0,21.63,10.0,1187.0,420.0,49.2,1.0,1.0
RIO TONALA 6,2.0,38.95,10.0,933.0,122.0,57.6,1.0,1.0
RIO TONALA 7,3.372916666666667,36.38,10.0,2755.0,181.0,81.9,1.0,1.0
RIO GONZALEZ 9,15.45,24.96,38.0,210.0,210.0,80.1,1.0,1.0
ESTUARIO CRUCE FRONTERA (PANGA)(37),20.4,25.92,38.0,43.0,23.0,75.8125,1.0,1.0
RIO GRIJALVA 19,15.54,21.6,60.0,1100.0,368.5416666666667,64.9,1.0,1.0
DESEMBOCADURA RIO GRIJALVA,22.92,28.8,18.0,2589.7916666666665,23.0,63.8,1.0,1.0
RIO GRIJALVA 17,8.329166666666666,23.52,56.0,240.0,240.0,56.5,1.0,1.0
